,Expected_value_update_width,Estimated_value,std_of_Estimated_value,SMILES
73,226.5278658761359,337.83867034883946,699.7276780698351,CCC(C)C(C)(C)C
74,226.151409870198,346.68472708748595,708.5300186269643,CCC(C)(C)C(C)C
75,221.68581411773326,359.2439918230101,710.8693734736187,CCCCC1CCCCC1
76,218.84825741979316,351.14274439234265,694.8193928447535,CCCC1CCCCC1
77,215.8941560286877,362.4659254279545,699.5682323303979,CCC(C)COCC(C)CC
78,214.81879557766385,266.9813391791291,589.1185027881567,CC1=CC=CC1
79,214.24215211396256,341.4909666786569,672.5289654067395,CCCC1CCCC1
80,210.63920633372328,341.89278711179134,663.8005281660227,CCC1CCCCC1
81,210.51127829559601,261.53103784053144,571.8159458807861,C1=CCCC=C1
82,207.59774541343754,261.52579184654167,564.4917668772096,C1=CCC=C1
83,204.51116696385503,339.4279255357239,645.5008596020823,CC1CCCCC1
84,202.74378435834168,341.47031153409205,643.2318237317404,CCC1CCCC1
85,202.50245788244564,389.5560627196387,694.0134684753549,CC1=CC(=O)CC(C)(C)C1
86,198.00959019509264,331.4356524241895,620.1898250305878,CC1CCCC1
87,195.75668259615944,273.5711383036381,548.950619037811,C1=CCCCC1
88,195.6036879015917,455.5724249250472,743.4345291608097,CC(C)COC(=O)C(C)C
89,191.98663612149628,567.0792938013437,841.0016523027912,CCCCOC(=O)CCCCCCCCC(=O)OCCCC
90,191.98663612149628,567.0792938013437,841.0016523027908,CCCCOC(=O)CCCCCCCCC(=O)OCCCC
91,190.48972976820343,318.29758256586746,586.5759151953716,C1CCCCC1
92,190.21897261057575,339.68544391427713,609.3579714325843,C1CCCNCC1
93,190.13621793503552,330.47326273738037,599.1000257182732,C1CCNCC1
94,185.28164332738172,276.33601970380045,525.8058223687447,C1=CCCC1
95,181.76145429554532,318.22070064250994,564.3254489180734,C1CCCC1
96,164.2354605088712,368.31134477044395,573.0620839995781,O=C1CCCCC1
97,162.89112428294442,287.5970037299166,482.25461804496155,CC(C)=CC(C)(C)C
98,161.61486408206343,362.43364006499723,560.1766946300451,CCC(C)(CC)OC(C)(CC)CC
99,160.86517303812724,302.8567037469514,494.2498238462807,C1CCOC1
100,157.2604505926794,450.8149338541,637.251790166422,CC(O)C(C)O
101,156.9434800286264,297.0781298976499,477.8685358337499,C=C(C)CC(C)(C)C
102,154.36071938783016,358.7781225741564,537.6293680500755,CCC(CC)(CC)CC
103,153.93764977546343,345.1376830897461,522.2673676464319,CC(C)NC(C)C
104,152.25537232095857,423.8249777707371,597.6989419311823,CC(=O)CC(C)=O
105,146.50892976007145,290.0459612627887,443.56260909409855,C=CC(C)(C)C
106,146.21850933802855,296.9451844203185,450.51499232776496,C=CC(C)CC
107,144.68061084171745,276.2733582349165,423.36792197632053,C=CCC(C)C
108,144.6636350260349,310.94565674095344,461.9350074389096,CCCC(C)CC
109,143.4914217639292,382.42644309856985,533.5412609995918,NC1CCCCC1
110,140.62241625729047,286.21171255404545,424.3544628870084,CC(C)(C)C
111,139.1229564305491,317.83361951413696,455.2256805684293,CCCNCCC
112,138.92436366571545,305.1335922574351,440.97414010956396,CCCCC(C)C
113,138.24143621343543,406.690216905074,543.7908248269046,c1ccncc1
114,137.68790959279008,296.47183675222186,428.32476938766774,CCCC(C)C
115,136.46881257286714,401.673871981209,534.1799157693506,CC(C)COC=O
116,136.13464266555383,271.34411583810413,396.1601845451626,CC(C)C
117,135.2689765104769,301.0249606293492,427.174153828072,C=C(C)C(C)C
118,134.7905531226298,303.752379846366,428.9335583884855,CCC(C)(C)C
119,134.55221399718155,412.4923782041129,539.6469910331169,OC1CCCCC1
120,133.5771342296471,286.31311111585984,406.6174702538818,CCC(C)C
121,132.38200894743005,307.2970837834323,426.63887512578924,CCC(C)CC
122,132.33828093139485,282.2380868642976,398.9165126478961,C=CC(C)C
123,130.12251925703305,305.7414291924347,419.1861779141842,CCNCC
124,127.67386534710423,430.2483064792728,538.253419861306,C=C(CC(CC)CCCC)C(=O)[O-]
125,125.4035924247314,417.17237802302947,519.705074301869,CCCCCCCCCCCCCCCCCCC
126,124.19635072075714,376.98224563418165,477.43102813707384,CC(=O)CC(C)C
127,123.53049695243809,314.5050460774231,411.7169161226532,COCC(C)C
128,122.17167697727302,263.9704888718816,352.47166449077974,CC(C)=C(C)C
129,122.1438989092432,536.8648086983318,619.8901516259183,CC(C)(CO)CO
130,120.26547888252608,394.63906322138587,484.29731385418137,CC(=O)C(C)C
131,120.26547888252608,394.63906322138587,484.29731385418137,CC(=O)C(C)C
132,120.10804051575313,467.6676198443521,552.4144159777618,N#CCCCCC#N
133,116.31838557416168,387.0266257609988,466.4081893265674,CCCCCCCCCCCCCCCC
134,114.4618829372459,346.5793128814049,421.4884173171161,CCCC(C)OC(C)CCC
135,112.43894339230657,426.3124176352013,493.29052689946053,C=CC(=O)OCC(C)C
136,110.62571291782727,378.32716846823246,442.8158600753674,C=CCCCCCCCCCCCCCCCC
137,110.35682735577272,275.605131059888,335.800262457565,C=CCCCCCC
138,109.21541596849347,253.19807078055234,307.345915139433,CC=CCCC
139,109.21541596849347,253.19807078055234,307.345915139433,CC=CCCC
140,108.6203429995914,264.004660454237,318.31651458948085,C=CCCCCC
141,106.98486359489593,352.48330689377195,407.8039046797346,C=CCCCCCCCCCCCCCC
142,106.89518831701032,403.7860008188848,457.15096889263987,CC(=O)OCC(C)C
143,106.64294819280981,371.1358092358809,425.23543671495037,CCCCCCCCCCCCCC
144,106.60808829692095,360.7128336439072,414.94726719617296,CCC(C)(C)O
145,104.92196609159915,423.0049469099178,469.69692544581295,CC(C)(C)CO
146,104.35612541183217,267.9929425782038,312.06212888623105,C=C(C)CCC
147,103.4267022219843,266.33686132475265,307.84114562441056,C=CCCCC
148,103.33144567198164,254.4096128648076,293.94133597313396,CCC=C(C)C
149,102.79362325853302,375.932549631814,419.6148552760154,CC(C)C#N
150,102.45266993636696,250.40729614786073,287.0642032386955,C=CCCC=C
151,102.4255075503939,298.6660896889111,340.72101771752295,C=CCCCCCCCC
152,102.36511669612074,283.1524080759958,323.8370907800349,C=C(C)C(=C)C
153,101.2439591270948,338.49632256275567,378.7657157787991,C=CCCCCCCCCCCCC
154,101.01033534752875,353.4051981908047,392.9599000525304,CC(C)CN
155,100.13521078514067,419.0190482592113,452.89918333707,CCOC(=O)C(C)C
156,100.0852291824954,318.0723847735474,354.9961578002233,CC(C)OC(C)C
157,99.39883155504998,319.28838747144994,354.46549909194476,C=CCCCCCCCCCC
158,99.21732404036354,353.0318811589138,387.85107148735693,CCCCCCCCCCCC
159,99.05008202232736,360.0242401505311,394.2435817433569,CC(C)C=O
160,98.56899155681315,415.0336986274011,444.9358334439104,CC(C)CC(C)O
161,96.81631553747118,369.37350943019754,397.32324400394674,ClCCCCCCl
162,95.22287061485669,338.99350510114573,363.4483179020574,CCCCCCCCCC
163,93.85679645846828,492.7422751613137,500.5898163451642,OCCCCCCO
164,93.81984132258245,371.0667338020436,390.90692177335075,CCCCOC=O
165,93.66585219605902,437.62435387188265,451.82430911162544,CCCCC(CC)CO
166,92.51530685661115,312.1685458414122,329.2833527162894,COC(C)(C)C
167,92.1997749137267,259.29091234713724,271.47378697338377,C=CCCC
168,92.19522078318323,382.35455832165655,397.1992672980796,CCC(=O)CC
169,92.15816195299985,329.71976739802113,346.15009714869404,CCCCCCCCC
170,91.64315824983007,250.82570325976468,260.3411353356808,CC=C(C)C
171,91.29876978586776,406.33904632560257,416.9722203321308,CC(C)CCO
172,91.2260680312774,482.3185278113381,484.04309661267763,OCCCCCO
173,90.86962048959438,381.7505749583266,393.03832438552905,CCCCCOC=O
174,90.84342467216533,363.03623552606143,375.24986393969465,CCCOC=O
175,90.5003282708672,382.85067588883635,393.06576484968696,CC(=O)OC(C)(C)C
176,90.15701098799909,418.5584419152433,424.91598954816806,CCCC(C)CO
177,89.50032187137509,369.9624329545707,378.23129165670093,ClCCCCCl
178,89.49203421994233,300.6109690125851,309.4922835539452,CCCCC=COC=CCCCC
179,89.01130038460252,325.985267963857,334.157810090681,CC(C)=O
180,87.8769898776518,340.29306931944603,345.33387760501404,CC(=O)C=C(C)C
181,87.67820149341615,304.91641649316375,309.269396599278,CCCCCCC
182,87.53219963613392,376.5102821056257,379.0733249880344,CCC(Cl)Cl
