,BoilingPoint,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BertzCT,Chi0,Chi0v,Chi1,Chi1v,Chi2v,Chi3n,Chi3v,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,SMR_VSA1,SMR_VSA9,SlogP_VSA2,TPSA,EState_VSA5,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState3,VSA_EState6,VSA_EState7,VSA_EState8,HeavyAtomCount,NHOHCount,NumHDonors,MolLogP,MolMR,fr_Al_OH,fr_Al_OH_noTert,fr_ether,fr_unbrch_alkane
sample_257,395.6,10.34847222,-0.104768519,10.34847222,0.520098668,116.16,104.064,116.0837296,48,0.304996239,-0.465693581,0.465693581,0.304996239,1.5,2.125,2.5,16.5322399,10.47335802,1.927255222,-1.966689696,1.845750099,-2.016551504,5.682605148,-0.142738357,68.92878689,6.405777394,5.437816924,3.808060412,2.964690378,1.574023571,0.75584899,0.75584899,0.317959596,-0.53,56.62563226,7.47,4.624559505,3.652815356,49.83902893,4.736862954,13.8474744,6.420821623,6.420821623,9.531400138,0.0,12.57618725,26.3,0.0,0.0,4.736862954,4.701388889,0.0,0.0,1.394583333,4.326990741,8,0,0,1.3496,31.541,0,0,1,0
sample_258,365.4,5.526780045,0.978298611,5.526780045,0.465366597,186.339,160.131,186.1983655,80,0.046553396,-0.381452449,0.381452449,0.046553396,0.615384615,1.076923077,1.461538462,16.47286339,10.18565665,1.89776079,-2.026296278,2.011831226,-1.963913014,4.414385996,0.125617753,71.19366194,9.778174593,9.479316102,6.414213562,5.991563832,3.733692779,2.28445705,2.28445705,1.363863754,-0.04,812.7027727,12.96,11.96,11.96,83.86715952,4.736862954,52.37240414,12.84164325,13.21376393,4.736862954,0.0,13.21376393,9.23,51.36657298,13.8474744,4.736862954,5.526780045,0.0,0.0,10.53327875,6.439941208,13,0,0,4.1636,59.103,0,0,1,8
sample_259,419.6,8.526018519,0.354166667,8.526018519,0.570967752,102.177,88.065,102.1044651,44,0.045856075,-0.396088535,0.396088535,0.045856075,1.285714286,1.714285714,1.714285714,16.25096654,10.06083001,1.96701987,-2.040620862,2.033018291,-2.005247522,4.482955557,0.218848966,25.65148445,5.698670613,5.145884208,3.346065215,2.9551862,1.865096171,1.412899428,1.412899428,0.546874024,-0.04,34.39946188,6.96,4.127785235,2.63114094,45.35819535,5.106527395,26.68911765,5.917906046,6.606881965,5.106527395,0.0,11.71340936,20.23,0.0,13.8474744,5.106527395,0.0,8.526018519,0.0,2.208333333,4.557314815,7,1,1,1.4149,31.1578,1,1,0,0
sample_26,301.5,4.361111111,1.3125,4.361111111,0.444662631,70.091,64.043,70.04186481,28,0.082880435,-0.473880344,0.473880344,0.082880435,1.2,1.6,1.6,16.46043225,11.07276639,1.453359455,-1.762224851,1.653533987,-1.519850982,4.565970361,0.406463895,32.91260938,4.121320344,2.977162391,2.414213562,1.287901102,0.469416097,0.19245009,0.19245009,0.068041382,-0.72,11.2451125,4.28,3.28,3.28,31.56841654,4.736862954,13.15787137,0.0,0.0,4.736862954,0.0,0.0,9.23,12.5241609,17.89473432,0.0,4.361111111,0.0,0.0,2.625,6.513888889,5,0,0,1.29,21.479,0,0,1,0
sample_260,430.1,8.292882653,0.361111111,8.292882653,0.533927882,102.177,88.065,102.1044651,44,0.043052406,-0.396376569,0.396376569,0.043052406,1.142857143,1.857142857,2.285714286,16.24992271,10.19933862,1.804203544,-1.899002085,1.954884306,-1.799807271,4.352979367,0.282705156,23.3609904,5.535533906,4.982747501,3.414213562,3.023334547,1.78426697,1.011667274,1.011667274,0.538580094,-0.04,35.50960993,6.96,5.96,5.96,45.35819535,5.106527395,26.18620207,6.420821623,6.606881965,5.106527395,0.0,11.71340936,20.23,19.26246487,6.9237372,5.106527395,0.0,8.292882653,0.0,4.681944444,2.525172902,7,1,1,1.559,31.2278,1,1,0,2
sample_261,413.0,8.683472222,-0.097268519,8.683472222,0.572966484,102.177,88.065,102.1044651,44,0.051166509,-0.39341927,0.39341927,0.051166509,1.571428571,2.142857143,2.285714286,16.26466185,10.17611006,1.898170041,-1.978774315,1.967007687,-1.966047138,4.433654679,0.181041624,33.16125946,5.698670613,5.145884208,3.27005561,2.950904231,1.991249891,0.975452115,0.975452115,0.499535383,-0.04,29.01955001,6.96,4.127785235,5.96,45.35819535,5.106527395,19.76538045,13.34455882,0.0,5.106527395,0.0,11.21049378,20.23,6.420821623,6.9237372,5.106527395,0.0,8.683472222,0.0,3.193472222,3.956388889,7,1,1,1.5574,31.2058,1,1,0,0
sample_262,421.1,8.46587963,0.341111111,8.46587963,0.570967752,102.177,88.065,102.1044651,44,0.045612317,-0.396099013,0.396099013,0.045612317,1.571428571,2.142857143,2.285714286,16.25090186,10.09142114,1.934847117,-2.012310275,2.008435667,-1.976497732,4.453091893,0.229389055,35.16125946,5.698670613,5.145884208,3.308060412,2.917181397,2.076421036,1.093148045,1.093148045,0.584086373,-0.04,31.91663524,6.96,4.127785235,3.79903486,45.35819535,5.106527395,20.26829602,12.33872767,6.606881965,5.106527395,0.0,11.71340936,20.23,6.420821623,13.8474744,5.106527395,0.0,8.46587963,0.0,2.331574074,4.53125,7,1,1,1.4149,31.1578,1,1,0,0
sample_263,404.9,8.722777778,-0.125,8.722777778,0.558630557,102.177,88.065,102.1044651,44,0.051410236,-0.393408743,0.393408743,0.051410236,1.285714286,1.714285714,1.714285714,16.2647329,10.08384063,1.967323879,-2.042812921,2.014155025,-2.027056542,4.488279837,0.167663649,33.44467836,5.86180732,5.309020915,3.125897658,2.806746278,2.478570477,0.812516037,0.812516037,0.682223031,-0.04,19.09358393,6.96,3.026851632,5.96,45.35819535,5.106527395,13.8474744,19.26246487,0.0,5.106527395,0.0,11.21049378,20.23,0.0,13.8474744,5.106527395,0.0,8.722777778,0.0,0.791666667,6.027222222,7,1,1,1.4133,31.1358,1,1,0,0
sample_264,359.5,6.222222222,0.070208333,6.222222222,0.604943594,186.339,160.131,186.1983655,80,0.065627048,-0.369174912,0.369174912,0.065627048,0.692307692,0.923076923,1.076923077,16.52329735,9.940681038,2.30396158,-2.385551365,2.301407369,-2.391478789,4.796851178,-0.146495482,116.0599029,10.53553391,10.23667542,5.949747468,5.650888978,4.416087757,3.484363111,3.484363111,1.383536487,-0.04,521.3367838,12.96,4.994598612,3.678215683,83.86715952,4.736862954,27.6949488,39.53076089,0.0,4.736862954,0.0,11.20210162,9.23,0.0,41.5424232,4.736862954,6.222222222,0.0,0.0,4.385277778,13.25208333,13,0,0,4.1604,59.059,0,0,1,0
sample_265,516.1,8.303086735,0.283163265,8.303086735,0.516895098,118.176,104.064,118.0993797,50,0.043052419,-0.396376569,0.396376569,0.043052419,0.625,1.0,1.25,16.25180906,10.18961044,1.841818145,-1.927387653,1.960693252,-1.850951937,4.385930857,0.265068474,31.509775,6.242640687,5.137067878,3.914213562,3.132455532,1.861427158,1.066227766,1.066227766,0.577160188,-0.08,61.49961227,7.92,6.92,5.92,50.1524291,10.21305479,12.84164325,12.84164325,13.21376393,10.21305479,0.0,23.42681872,40.46,0.0,0.0,10.21305479,0.0,16.60617347,0.0,3.8275,0.566326531,8,2,2,0.5314,32.6396,2,2,0,3
sample_266,404.6,5.269288549,0.861111111,5.269288549,0.533774088,101.193,86.073,101.1204495,44,-0.007727548,-0.330473504,0.330473504,0.007727548,1.142857143,1.857142857,2.285714286,14.50888215,10.19265745,1.796864824,-1.904498157,1.948482513,-1.965071491,4.382155706,0.674314755,23.3609904,5.535533906,5.112884175,3.414213562,3.115355072,1.849335306,1.057677536,1.057677536,0.571114263,-0.04,35.50960993,6.96,5.96,5.96,45.9038523,5.733667477,26.18620207,12.96557803,0.0,0.0,0.0,6.544756406,26.02,25.68328649,6.9237372,5.733667477,0.0,0.0,0.0,5.164722222,3.065989229,7,2,1,1.5254,33.1964,0,0,0,2
sample_267,329.4,9.444444444,0.166666667,9.444444444,0.398236962,58.08,52.032,58.04186481,24,0.126267944,-0.300343903,0.300343903,0.126267944,1.5,1.5,1.5,16.136528,10.55082225,1.619125489,-1.557836365,1.500722222,-1.691320522,5.717069246,-0.114492595,26.26466251,3.577350269,2.90824829,1.732050808,1.204124145,0.90824829,0.0,0.0,0.0,-0.33,3.245112498,3.67,1.044531835,6.883957759,25.63065736,4.794537184,0.0,13.8474744,0.0,4.794537184,0.0,5.783244946,17.07,13.8474744,0.0,0.0,0.0,0.0,0.0,0.0,3.055555556,4,0,0,0.5953,16.355,0,0,0,0
sample_268,355.4,8.055555556,-0.166666667,8.055555556,0.428404794,60.096,52.032,60.05751488,26,0.048347612,-0.393706902,0.393706902,0.048347612,1.5,1.5,1.5,16.26364309,10.50360187,1.688226995,-1.79830148,1.645781103,-1.848436775,4.204004314,0.215624827,8.0,3.577350269,3.024563865,1.732050808,1.412899428,1.093748049,0.0,0.0,0.0,-0.04,3.245112498,3.96,1.297837838,1128.96,26.26336901,5.106527395,0.0,13.8474744,6.103966388,5.106527395,0.0,11.21049378,20.23,0.0,0.0,5.106527395,0.0,8.055555556,0.0,-0.166666667,3.444444444,4,1,1,0.3871,17.3548,1,1,0,0
sample_269,308.7,4.953333333,1.027743056,4.953333333,0.526145276,126.199,112.087,126.1044651,52,0.0860751,-0.473309354,0.473309354,0.0860751,1.0,1.444444444,1.777777778,16.46111233,10.46943418,1.658950126,-1.854045642,1.846646202,-1.635128992,4.770985381,0.399101981,80.74075768,6.949747468,6.13186293,4.414213562,3.368781331,1.696149392,0.820989451,0.820989451,0.348922122,-0.72,103.687916,8.28,7.28,7.28,57.02818499,4.736862954,13.8474744,24.99368346,0.0,4.736862954,0.0,0.0,9.23,0.0,13.8474744,4.736862954,4.953333333,0.0,0.0,9.401041667,4.145625,9,0,0,2.8504,39.947,0,0,1,0
sample_27,341.1,9.405092593,0.574074074,9.405092593,0.328596256,70.091,64.043,70.04186481,28,0.144647466,-0.298291391,0.298291391,0.144647466,2.0,2.2,2.2,16.12896482,10.41219679,1.656800178,-1.654262908,1.704773625,-1.646370515,5.70239971,-0.104372312,54.6682905,4.28445705,3.192705341,2.27005561,1.377930786,0.964203801,0.201184464,0.201184464,0.0,-0.59,9.651484454,4.41,1.703255132,3.41,31.30599644,0.0,6.578935684,12.49684173,0.0,4.794537184,0.0,6.286160523,17.07,0.0,6.578935684,0.0,0.0,0.0,0.0,0.722222222,4.965277778,5,0,0,0.7614,20.878,0,0,0,0
sample_270,314.6,2.125,1.138888889,2.125,0.401712908,66.103,60.055,66.04695019,26,-0.016293379,-0.080750362,0.080750362,0.016293379,1.0,1.6,1.8,13.7867319,10.49458425,1.716745977,-1.568184441,1.928016675,-1.36623524,5.11478208,1.450644334,58.10749561,3.535533906,3.016507858,2.5,1.816496581,1.092006961,0.655442165,0.655442165,0.392837101,-0.52,22.88643539,2.703214286,1.066415816,0.37979273,31.81398227,0.0,24.30408043,6.420821623,0.0,0.0,0.0,0.0,0.0,0.0,24.30408043,0.0,0.0,0.0,0.0,9.5,0.0,5,0,0,1.5025,22.897,0,0,0,0
sample_271,379.3,9.457457483,0.481805556,9.457457483,0.390089319,102.133,92.053,102.0680796,42,0.292575518,-0.467901173,0.467901173,0.292575518,1.714285714,2.428571429,2.857142857,16.51688038,10.36254235,1.77765352,-1.902967549,1.832720884,-1.880954983,5.36234699,-0.128285044,43.34481289,5.535533906,4.515167194,3.414213562,2.467186437,1.320569247,0.68378347,0.68378347,0.275783423,-0.53,35.50960993,6.47,5.47,5.47,43.47408681,4.736862954,13.34455882,6.420821623,0.0,9.531400138,0.0,13.07910283,26.3,0.0,4.736862954,0.0,4.393333333,0.0,0.0,2.048194444,3.101014739,7,0,0,0.9595,26.924,0,0,1,2
sample_272,448.3,9.809722222,-0.712962963,9.809722222,0.566818917,102.133,92.053,102.0680796,42,0.30310055,-0.481223064,0.481223064,0.30310055,1.714285714,2.142857143,2.142857143,16.36519457,10.14230095,1.979268759,-1.938278132,1.960312636,-1.986545637,5.663223312,-0.137317598,66.48040588,5.86180732,4.639918936,3.125897658,2.344233162,1.991709539,0.582868717,0.582868717,0.349240853,-0.53,19.09358393,6.47,2.61092148,5.47,43.15477534,5.106527395,13.8474744,5.917906046,6.420821623,9.901064579,0.0,11.07583268,37.3,0.0,0.0,5.106527395,0.0,8.083888889,0.0,0.277777778,3.766111111,7,1,1,1.1171,27.0908,0,0,0,0
sample_273,399.1,10.09634637,-0.181990741,10.09634637,0.410684113,116.16,104.064,116.0837296,48,0.302122867,-0.465877874,0.465877874,0.302122867,1.625,2.25,2.625,16.5314464,10.35948956,1.875673967,-1.959289019,1.86319372,-1.986271053,5.653159339,-0.140540593,68.92878689,6.405777394,5.437816924,3.77005561,2.904030206,1.693596727,0.803216163,0.803216163,0.36023509,-0.53,48.27551104,7.47,4.624559505,5.47,49.83902893,4.736862954,13.34455882,6.420821623,6.9237372,9.531400138,0.0,12.57618725,26.3,6.9237372,11.66060015,0.0,4.643333333,0.0,0.0,2.048472222,4.06050548,8,0,0,1.3496,31.541,0,0,1,1
sample_274,404.9,3.347222222,1.25,3.347222222,0.480091881,99.177,86.073,99.10479942,42,-0.00489195,-0.316732594,0.316732594,0.00489195,0.714285714,1.285714286,1.857142857,14.84403538,10.2098642,1.935434734,-1.912866418,2.00183615,-2.124647228,4.540771274,0.702326242,23.7931939,4.949747468,4.742640687,3.5,3.207106781,2.164213562,1.457106781,1.457106781,0.978553391,-0.04,58.9741478,5.103678161,3.026851632,1.929381688,45.10799263,5.316788604,12.84164325,25.93115606,0.0,0.0,0.0,13.08951281,12.03,38.7727993,5.316788604,0.0,0.0,3.347222222,0.0,5.652777778,2.5,7,1,1,1.15,31.3377,0,0,0,0
sample_275,475.1,8.756666667,0.329259259,8.756666667,0.535935436,108.14,100.076,108.0575149,42,0.115094489,-0.507966648,0.507966648,0.115094489,1.125,1.625,2.0,16.25462852,10.22724269,1.815537323,-1.887893407,2.068038977,-1.659405079,5.239730988,0.474947625,143.2466295,5.983127663,4.756614672,3.7876937,2.544974003,1.835549159,1.033971378,1.033971378,0.544763467,-0.98,70.79892376,5.162450142,1.864622199,0.997109257,48.59057899,5.106527395,17.69618563,19.05647134,0.0,5.106527395,5.749511833,5.106527395,20.23,5.563451492,0.0,5.106527395,0.0,8.756666667,7.092592593,0.0,1.985555556,8,1,1,1.70062,32.8438,0,0,0,0
sample_276,473.4,5.426666667,0.829259259,5.426666667,0.500282,107.156,98.084,107.0734993,42,0.031367248,-0.398728565,0.398728565,0.031367248,1.125,1.625,2.0,14.53304878,10.21615291,1.797230465,-1.898798223,2.017054972,-1.812738055,5.381632515,1.47469062,143.2466295,5.983127663,4.886751346,3.7876937,2.61004234,1.910683603,1.077350269,1.077350269,0.566452912,-0.98,70.79892376,5.162450142,1.864622199,0.997109257,49.13623593,5.733667477,17.69618563,19.05647134,5.687386275,0.0,0.0,0.0,26.02,5.563451492,0.0,5.733667477,0.0,0.0,7.787037037,0.0,2.041111111,8,2,1,1.57722,35.5914,0,0,0,0
sample_277,366.8,3.632491497,1.188333333,3.632491497,0.374401057,98.189,84.077,98.10955045,42,-0.035341466,-0.103082979,0.103082979,0.035341466,1.428571429,2.142857143,2.571428571,13.83438555,10.19165169,1.769852976,-1.873112566,1.968527538,-1.67423761,4.642184699,0.729667124,37.30296891,5.535533906,5.112884175,3.414213562,3.023603362,1.78445705,1.011801681,1.011801681,0.538675135,-0.26,35.50960993,6.74,5.74,5.74,46.23930068,0.0,25.84140055,12.84164325,0.0,0.0,0.0,0.0,0.0,25.68328649,13.50267288,0.0,0.0,0.0,0.0,7.156111111,5.843888889,7,0,0,2.7527,34.339,0,0,0,2
sample_278,374.1,2.360277778,1.03587963,2.360277778,0.436569532,98.189,84.077,98.10955045,42,-0.044280076,-0.062509723,0.062509723,0.044280076,1.0,1.571428571,1.857142857,14.11563249,9.911130339,2.053987776,-2.150526872,2.214917849,-1.994101277,4.590675846,0.385092842,42.0,5.112884175,5.112884175,3.39384685,3.39384685,2.743182156,1.89384685,1.89384685,1.306712822,0.0,47.19725257,5.142857143,2.34375,1.5,45.92307256,0.0,39.02784531,5.917906046,0.0,0.0,0.0,0.0,0.0,32.10410811,6.9237372,0.0,0.0,0.0,0.0,7.437175926,2.360277778,7,0,0,2.5866,32.249,0,0,0,0
sample_279,354.0,2.261574074,0.5,2.261574074,0.438773408,100.205,84.077,100.1252005,44,-0.035953642,-0.062273543,0.062273543,0.035953642,1.0,1.142857143,1.142857143,14.18917491,9.836924894,2.131894152,-2.220409681,2.23097244,-2.124252619,4.63645683,0.283480026,45.54887502,6.077350269,6.077350269,2.943375673,2.943375673,3.520725942,1.732050808,1.732050808,0.0,0.0,17.08616633,7.0,1.851851852,2.666666667,46.92890371,0.0,34.618686,11.33289652,0.0,0.0,0.0,0.0,0.0,0.0,34.618686,0.0,0.0,0.0,0.0,0.0,11.28472222,7,0,0,2.6885,34.293,0,0,0,0
sample_28,353.4,9.840277778,-0.393518519,9.840277778,0.339628251,86.09,80.042,86.03677943,34,0.329362027,-0.465866582,0.465866582,0.329362027,2.0,2.5,2.5,16.52244456,10.66906045,1.814240521,-1.825544755,1.672386496,-1.908166338,5.804288116,-0.134320528,65.9483369,4.991563832,3.600953631,2.808060412,1.513420006,0.727283884,0.36785113,0.36785113,0.083333333,-0.79,19.80026906,5.21,2.447529691,1.52152648,36.41954167,4.736862954,6.578935684,0.0,6.076020107,9.531400138,0.0,13.07910283,26.3,7.109797541,11.31579864,0.0,4.142361111,0.0,0.0,1.111111111,3.156898148,6,0,0,0.3454,22.213,0,0,1,0
sample_280,417.6,2.12037037,1.368055556,2.12037037,0.475757685,106.168,96.088,106.0782503,42,-0.039511492,-0.061985192,0.061985192,0.039511492,0.875,1.25,1.5,13.89538834,10.13197218,1.833370249,-1.930148756,2.021054566,-1.74333603,5.227784798,1.342538973,156.1481139,5.983127663,5.309401077,3.804530453,2.827350269,2.084258917,1.425569669,1.425569669,0.662677957,-0.78,72.49526583,5.358504155,1.993744712,0.890007391,50.16128735,0.0,24.26546827,24.97437738,0.0,0.0,0.0,0.0,0.0,11.12690298,38.11294267,0.0,0.0,0.0,8.356481481,0.0,4.240740741,8,0,0,2.30344,35.916,0,0,0,0
sample_281,394.4,3.658320578,1.194444444,3.658320578,0.378358623,112.216,96.088,112.1252005,48,-0.035341294,-0.103082979,0.103082979,0.035341294,1.25,2.0,2.5,13.87500337,10.15183317,1.810804424,-1.912518005,2.008831038,-1.714366087,4.644688407,0.674686623,46.0,6.242640687,5.819990956,3.914213562,3.523603362,2.138010441,1.261801681,1.261801681,0.71545183,-0.26,61.49961227,7.74,6.74,5.74,52.6042428,0.0,32.26222218,12.84164325,0.0,0.0,0.0,0.0,0.0,32.10410811,13.50267288,0.0,0.0,0.0,0.0,8.611609977,5.888390023,8,0,0,3.1428,38.956,0,0,0,3
sample_282,486.6,10.39484552,-0.241802721,10.39484552,0.600172929,150.177,140.097,150.0680796,58,0.30246072,-0.461003434,0.461003434,0.30246072,1.363636364,2.0,2.545454545,16.53165185,10.22282976,1.925840246,-1.993591631,1.9928032,-1.974543614,5.654050525,-0.141725961,228.5778659,8.104448007,6.410354708,5.2876937,3.461160418,2.265855318,1.284923245,1.284923245,0.759200516,-1.31,349.029098,7.793199174,3.760481303,2.846053041,65.80129679,4.736862954,30.33183534,5.563451492,6.9237372,9.531400138,0.0,5.969305288,26.3,6.9237372,0.0,4.736862954,4.788981481,0.0,9.598022014,0.0,1.776898148,11,0,0,1.7497,41.912,0,0,1,0
sample_283,556.8,11.22463341,-0.55,11.22463341,0.664865161,194.186,184.106,194.0579088,74,0.338230175,-0.46539862,0.46539862,0.338230175,0.928571429,1.285714286,1.571428571,16.52953599,10.08755897,2.16149202,-2.042157788,2.103779412,-2.106941614,6.024933524,0.055502778,321.8945604,10.55204176,7.942394239,6.701907263,3.960343431,2.52874703,1.737682652,1.737682652,1.059028748,-1.84,1540.839259,10.24223684,4.4113234,1.903940309,81.44130624,9.473725908,12.13273414,12.13273414,0.0,19.06280028,0.0,26.15820566,52.6,26.35232922,9.473725908,0.0,9.049743008,0.0,6.326944444,0.0,0.0,14,0,0,1.2598,49.121,0,0,2,0
sample_284,446.5,2.259259259,0.709444444,2.259259259,0.58232531,134.222,120.11,134.1095504,54,-0.019300892,-0.064809599,0.064809599,0.019300892,1.2,1.8,2.3,14.03640684,9.991665773,1.983269666,-2.061745672,2.162849195,-1.882355394,5.176905949,0.73349685,176.4896155,7.397341225,6.671208396,4.842535255,3.892064078,2.719979463,1.980980521,1.980980521,1.017274032,-0.78,237.5874173,7.32845987,3.403772294,1.598288066,62.89117158,0.0,44.17930974,17.90217916,0.0,0.0,0.0,0.0,0.0,11.98427311,44.17930974,0.0,0.0,0.0,10.63611111,1.226203704,4.479166667,10,0,0,3.2001,45.148,0,0,0,0
sample_285,456.9,2.207175926,1.142851474,2.207175926,0.58312047,134.222,120.11,134.1095504,54,-0.030743748,-0.061294135,0.061294135,0.030743748,0.8,1.1,1.3,13.93816979,10.09110411,1.877385353,-1.969818495,2.04106375,-1.813800827,5.215707006,1.100400482,160.6982132,7.397341225,6.723614639,4.863703305,3.942687549,2.523603362,1.839467948,1.839467948,1.010667982,-0.78,237.5874173,7.32845987,3.403772294,1.598288066,62.89117158,0.0,38.11294267,23.96854623,0.0,0.0,0.0,0.0,0.0,11.12690298,38.11294267,0.0,0.0,0.0,8.828703704,2.285702948,4.363000756,10,0,0,2.8114,45.198,0,0,0,0
sample_286,443.8,3.694651597,1.200520833,3.694651597,0.371151101,140.27,120.11,140.1565006,60,-0.035341293,-0.103082979,0.103082979,0.035341293,1.0,1.6,2.2,13.92497964,10.10347178,1.86091181,-1.960667104,2.058476111,-1.763053386,4.646643453,0.611266658,64.4385619,7.656854249,7.234204519,4.914213562,4.523603362,2.845117222,1.761801681,1.761801681,1.06900522,-0.26,175.076748,9.74,8.74,7.74,65.33412703,0.0,45.10386542,12.84164325,0.0,0.0,0.0,0.0,0.0,44.94575136,13.50267288,0.0,0.0,0.0,0.0,11.55163738,5.948362623,10,0,0,3.923,48.19,0,0,0,5
sample_287,503.4,8.507012641,0.37,8.507012641,0.53804028,158.285,136.109,158.1670653,68,0.043052407,-0.396376569,0.396376569,0.043052407,0.727272727,1.181818182,1.636363636,16.24992598,10.0901004,1.888085692,-1.982959197,2.07050538,-1.831827006,4.441733181,0.282004874,53.89311688,8.363961031,7.811174626,5.414213562,5.023334547,3.198480532,2.011667274,2.011667274,1.245686875,-0.04,292.886063,10.96,9.96,9.96,70.81796381,5.106527395,51.86948856,6.420821623,6.606881965,5.106527395,0.0,11.71340936,20.23,44.94575136,6.9237372,5.106527395,0.0,8.507012641,0.0,10.38116134,2.611826014,11,1,1,3.1194,49.6958,1,1,0,6
sample_288,483.6,2.236111111,0.644640967,2.236111111,0.61770292,162.276,144.132,162.1408506,66,-0.021882047,-0.058682261,0.058682261,0.021882047,0.666666667,0.916666667,1.083333333,14.05676277,9.9742592,2.001589061,-2.081145406,2.18449867,-1.898333793,5.258147395,0.84463797,201.7201524,9.137828202,8.464101615,5.609060905,4.708118551,3.976067743,2.269800359,2.269800359,1.265811649,-0.78,473.9553411,9.30912656,3.750450459,2.100913936,75.62105581,0.0,51.96041707,22.96271508,0.0,0.0,0.0,0.0,0.0,11.12690298,51.96041707,0.0,0.0,0.0,8.944444444,0.0,8.906273621,12,0,0,3.9334,54.62,0,0,0,0
sample_289,545.8,2.240740741,0.483703704,2.240740741,0.661630458,182.266,168.154,182.1095504,70,0.006095365,-0.062248011,0.062248011,0.006095365,0.642857143,1.0,1.357142857,14.09641638,9.934011755,2.052535808,-2.110557674,2.223424041,-1.939520961,5.305568344,0.922387163,335.7977689,9.803118619,8.350852961,6.877010098,4.976067743,3.543055042,2.599144983,2.599144983,1.675878197,-1.56,2580.414244,9.013093821,4.099529922,1.847560983,85.21838155,0.0,67.58740788,11.12690298,5.917906046,0.0,0.0,0.0,0.0,11.12690298,67.58740788,0.0,0.0,0.0,21.19462963,0.0,2.240740741,14,0,0,3.8384,60.401,0,0,0,0
sample_29,345.6,9.750277778,-0.328703704,9.750277778,0.346443425,86.09,80.042,86.03677943,34,0.306915205,-0.435323432,0.435323432,0.306915205,2.0,2.5,2.5,16.52637933,10.81901264,1.785425143,-1.827414223,1.698896774,-1.87030777,5.659723477,-0.134876048,65.9483369,4.991563832,3.600953631,2.77005561,1.552198841,0.776099421,0.249296986,0.249296986,0.117354024,-0.79,14.83446686,5.21,2.447529691,3.21,36.41954167,4.736862954,6.578935684,0.0,6.9237372,9.531400138,0.0,5.969305288,26.3,6.9237372,11.31579864,0.0,4.166666667,0.0,0.0,1.099537037,4.478888889,6,0,0,0.693,21.963,0,0,1,0
sample_290,560.0,2.290220142,1.372777778,2.290220142,0.314904724,226.448,192.176,226.2660511,98,-0.053305973,-0.065382383,0.065382383,0.053305973,0.3125,0.5,0.6875,13.98776473,10.04601975,1.923234663,-2.018490412,2.120864729,-1.820880253,4.479764729,0.538019747,92.60593782,11.89949494,11.89949494,7.914213562,7.914213562,5.242640687,3.457106781,3.457106781,2.267766953,0.0,3682.875587,16.0,15.0,14.0,104.2133827,0.0,103.7389771,0.0,0.0,0.0,0.0,0.0,0.0,89.89150272,13.8474744,0.0,0.0,0.0,0.0,20.41955972,4.580440283,16,0,0,6.4876,75.986,0,0,0,11
sample_291,332.6,3.270833333,0.645833333,3.270833333,0.430471803,122.993,115.937,121.9731123,26,0.008875443,-0.089670319,0.089670319,0.008875443,1.5,1.5,1.5,79.91873315,10.59007223,1.705353878,-1.759670434,1.894192549,-1.689133101,9.092182201,1.138412111,8.0,3.577350269,4.541311281,1.732050808,2.288593957,2.845137107,0.0,0.0,0.0,0.48,3.245112498,4.48,1.767356322,23.57722222,35.33668286,0.0,29.7774183,0.0,4.82717407,0.0,0.0,4.82717407,0.0,0.0,29.7774183,0.0,0.0,0.0,0.0,0.0,4.166666667,4,0,0,1.7897,24.063,0,0,0,0
sample_292,323.8,5.530092593,-0.027777778,5.530092593,0.401279837,92.569,83.497,92.03927797,32,0.036211637,-0.120213327,0.120213327,0.036211637,1.2,1.2,1.2,35.49582465,10.26004561,1.988014667,-2.013699489,2.074656412,-1.985374365,6.225588197,0.787524431,19.11941548,4.5,4.633893419,2.0,2.06694671,3.200840129,0.0,0.0,0.0,0.29,3.609640474,5.29,1.173674847,267.50522,38.1373436,0.0,0.0,20.7712116,4.874172291,0.0,0.0,4.874172291,0.0,0.0,0.0,11.60093989,0.0,0.0,0.0,0.0,5.858796296,5,0,0,2.0237,25.606,0,0,0,0
